frame_number,x,y,sequence_id,sequence_annotation,number_of_points,still_file,Path,CTsite,CT_serial_number,Folder,xres,yres,Camera_ID
184,749.255961,328.2862438,17,Mt,8,EK000022_09.jpeg,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,720,480,B14
205,1506.102782,551.4078357,18,40,1,EK000210.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
205,1446.357074,1136.062258,19,20,1,EK000210.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
206,1617.059123,777.588043,20,40,1,EK000211.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
206,1604.256444,1097.654303,21,20,1,EK000211.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
212,1343.935861,705.0396548,22,60,1,EK000217.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
212,1292.725255,1037.908596,23,20,1,EK000217.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
218,929.9834601,696.5045537,24,60,1,EK000223.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
218,908.6457075,854.4039233,25,40,1,EK000223.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
221,1698.142555,897.0794286,26,40,1,EK000226.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
221,1702.410106,1054.978798,27,20,1,EK000226.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
228,746.4787874,722.1098569,28,40,1,EK000233.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
228,720.8734842,978.1628886,29,20,1,EK000233.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
231,1728.015409,803.1933169,30,40,1,EK000236.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
231,1745.085611,1072.049,31,20,1,EK000236.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
235,2022.476396,705.0396548,32,40,1,EK000240.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
235,2056.6168,1118.992056,33,20,1,EK000240.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
239,452.0178009,615.4210937,34,40,1,EK000244.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
239,405.074745,1029.373495,35,20,1,EK000244.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
243,1958.463138,171.5958386,36,40,1,EK000248.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
243,2005.406193,986.6979897,37,20,1,EK000248.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
249,469.088003,1554.28221,38,10,1,EK000254.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
249,609.9171704,820.263519,39,20,1,EK000254.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
260,2193.178417,867.2065749,40,40,1,EK000265.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
260,2193.178417,1118.992056,41,20,1,EK000265.JPG,F:\Stills\PNGSV\OCGSV08Stills\,OCGSV08,B140806198,OCGSV08Stills,2592,1944,B14
0,467.1111111,241.7777778,0,Mt,1,a(27)_01.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
0,471.5555556,242.6666667,1,Mt,4,a(27)_01.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
3,476.8888889,241.7777778,1,Mt,4,a(27)_04.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
7,468.8888652,240.8888991,1,Mt,4,a(27)_08.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
15,486.6666667,249.7777778,1,Mt,4,a(27)_16.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
22,837.3042844,291.1086256,2,Mt,6,a(28)_01.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
27,778.5995579,276.7903996,2,Mt,6,a(28)_06.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
28,721.326654,269.6312866,2,Mt,6,a(28)_07.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
30,701.2811376,269.6312866,2,Mt,6,a(28)_09.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
33,702.7129602,282.51769,2,Mt,6,a(28)_12.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
43,702.7129602,286.8131578,2,Mt,6,a(28)_22.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
118,290.3480521,404.2226108,3,Mt,1,a(32)_09.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
132,416.3484407,243.8584799,4,Mt,1,EK000078_01.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
132,417.7802633,245.2903025,5,Mt,6,EK000078_01.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
136,427.8030215,245.2903025,5,Mt,6,EK000078_05.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
137,497.9623276,239.5629991,5,Mt,6,EK000078_06.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
138,578.1443942,230.9720765,5,Mt,6,EK000078_07.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
139,641.1445885,226.676611,5,Mt,6,EK000078_08.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
140,718.4630088,222.3811432,5,Mt,6,EK000078_09.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
154,642.5764009,259.6085285,6,Mt,1,EK000152_01.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
154,635.4172981,256.7448833,7,Mt,11,EK000152_01.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
160,623.9627174,262.4721736,7,Mt,11,EK000152_07.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
161,615.3717818,268.199464,7,Mt,11,EK000152_08.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
162,602.4853784,275.358577,7,Mt,11,EK000152_09.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
163,611.076314,293.9722708,7,Mt,11,EK000152_10.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
164,622.5308948,306.8586742,7,Mt,11,EK000152_11.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
165,644.0082337,321.1769002,7,Mt,11,EK000152_12.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
166,676.9401535,332.6314809,7,Mt,11,EK000152_13.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
167,715.5993636,341.2224165,7,Mt,11,EK000152_14.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
168,758.5540415,348.3815295,7,Mt,11,EK000152_15.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
175,762.8495093,348.3815295,7,Mt,11,EK000152_22.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
176,128.5520985,588.9277259,8,Mt,1,EK000153_01.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
264,442.6438558,257.5609221,9,Mt,1,EK000157_01.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
264,447.3552321,257.5609221,10,Mt,7,EK000157_01.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
280,331.1412839,263.8427572,10,Mt,7,EK000157_17.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
281,302.8730238,263.8427572,10,Mt,7,EK000157_18.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
282,227.4910021,266.9836748,10,Mt,7,EK000157_19.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
283,211.7864169,266.9836685,10,Mt,7,EK000157_20.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
284,123.8407222,270.1245923,10,Mt,7,EK000157_21.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
285,94.00200525,271.6950511,10,Mt,7,EK000157_22.jpeg,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,720,480,B13
288,2189.151084,453.5521602,11,30,1,EK000238.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
288,2225.698666,946.9445177,12,20,1,EK000238.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
290,1848.040318,800.7541896,13,20,1,EK000240.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
290,1890.679164,1537.797094,14,10,1,EK000240.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
296,1841.949054,228.1754043,15,40,1,EK000246.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
296,1841.949054,898.2144083,16,20,1,EK000246.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
305,2030.778228,672.8376524,17,40,1,EK000255.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
305,2073.417074,934.7619904,18,20,1,EK000255.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
318,2323.158884,697.2027071,19,40,1,EK000268.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
318,2323.158884,569.28617,20,20,1,EK000268.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
323,3035.836734,441.3696328,21,40,1,EK000273.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
323,3029.745471,910.3969357,22,20,1,EK000273.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
326,1178.001314,618.0162794,23,40,1,EK000276.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
326,1171.91005,1013.948418,24,20,1,EK000276.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
329,2542.444377,648.4725977,25,40,1,EK000279.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
329,2560.718168,934.7619904,26,20,1,EK000279.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
333,1171.91005,715.4764981,27,40,1,EK000283.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
333,1178.001314,995.6746271,28,20,1,EK000283.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
338,2603.357013,636.2900704,29,40,1,EK000288.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
338,2603.357013,843.3930353,30,20,1,EK000288.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
343,1257.187742,727.6590255,31,40,1,EK000293.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
343,1263.279005,934.7619904,32,20,1,EK000293.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
347,2877.463879,636.2900704,33,40,1,EK000297.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
347,2883.555142,788.5716622,34,20,1,EK000297.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
360,1927.226746,587.559961,35,40,1,EK000310.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
360,1927.226746,953.0357814,36,20,1,EK000310.JPG,F:\Stills\PNGSV\OCGSV09Stills\,OCGSV09,B131200419,OCGSV09Stills,3264,2448,B13
0,277.3333333,276.4444444,0,Da,1,a(35)_01.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
0,276.8888889,276.4444444,1,Da,14,a(35)_01.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
3,305.3333333,280.8888889,1,Da,14,a(35)_04.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
4,322.2222222,284.4444444,1,Da,14,a(35)_05.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
5,372.8888889,299.5555556,1,Da,14,a(35)_06.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
9,363.1111111,305.7777778,1,Da,14,a(35)_10.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
10,340.8888889,308.4444444,1,Da,14,a(35)_11.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
11,308,321.7777778,1,Da,14,a(35)_12.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
12,300,323.5555556,1,Da,14,a(35)_13.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
14,300,328.8888889,1,Da,14,a(35)_15.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
15,298.2222222,336,1,Da,14,a(35)_16.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
17,293.7777778,370.6666667,1,Da,14,a(35)_18.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
18,319.5555556,385.7777778,1,Da,14,a(35)_19.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
20,332.8888889,396.4444444,1,Da,14,a(35)_21.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
21,387.1111111,441.7777778,1,Da,14,a(35)_22.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
22,716,407.1111111,2,Da,3,a(86)_01.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
22,398.6666667,228.4444444,5,Da,13,a(86)_01.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
22,705.3333333,411.5555556,3,Da,1,a(86)_01.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
22,398.6666667,233.7777778,4,Da,1,a(86)_01.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
23,423.5555556,230.2222222,5,Da,13,a(86)_02.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
24,451.1111111,243.5555556,5,Da,13,a(86)_03.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
25,489.3333333,252.4444444,5,Da,13,a(86)_04.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
28,522.2222222,253.3333333,5,Da,13,a(86)_07.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
30,510.6666667,259.5555556,5,Da,13,a(86)_09.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
31,485.7777778,256.8888889,5,Da,13,a(86)_10.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
33,485.7777778,263.1111111,5,Da,13,a(86)_12.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
34,472.4444444,264.8888889,5,Da,13,a(86)_13.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
35,471.5555556,270.2222222,5,Da,13,a(86)_14.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
36,476.8888889,288.8888889,5,Da,13,a(86)_15.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
37,505.3333333,294.2222222,5,Da,13,a(86)_16.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
38,519.5555556,296.8888889,5,Da,13,a(86)_17.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
41,727.5555556,417.7777778,2,Da,3,a(86)_20.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
42,732,425.7777778,2,Da,3,a(86)_21.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
44,707.5813172,552.1176003,6,Da,1,a(87)_01.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
65,748.5105989,459.0964393,7,Da,1,a(88)_01.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
65,735.4876594,457.2360371,8,Da,5,a(88)_01.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
82,715.0230085,447.933923,8,Da,5,a(88)_18.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
83,523.3994591,280.4958702,8,Da,5,a(88)_19.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
84,462.0055064,248.8686824,8,Da,5,a(88)_20.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
86,465.726352,248.8686824,8,Da,5,a(88)_22.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
87,672.2332839,557.6988688,9,Mt,1,a(96)_01.jpeg,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,720,480,B14
110,1515.365715,150.352264,10,40,1,EK000510.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
110,1486.357879,1112.445495,11,20,1,EK000510.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
113,1264.961537,319.5748034,12,40,1,EK000513.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
113,1208.829083,872.8804179,13,20,1,EK000513.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
115,1433.358898,592.2181497,14,40,1,EK000515.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
115,1401.28321,900.9466447,15,20,1,EK000515.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
117,1437.368359,668.3979082,16,40,1,EK000517.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
117,1425.339976,860.852035,17,20,1,EK000517.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
119,2014.730739,704.483057,18,40,1,EK000519.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
119,1982.655051,904.9561057,19,20,1,EK000519.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
123,1942.560441,660.3789862,20,40,1,EK000523.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
123,1914.494215,933.0223325,21,20,1,EK000523.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
125,2283.364624,596.2276106,22,40,1,EK000525.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
125,2243.270015,1049.296701,23,20,1,EK000525.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
129,2716.38641,323.5842643,24,40,1,EK000529.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
129,2656.244495,1313.921125,25,20,1,EK000529.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
135,671.5613123,520.0478521,26,40,1,EK000535.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
135,635.4761636,864.861496,27,20,1,EK000535.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
137,1012.365495,588.2086887,28,40,1,EK000537.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
137,976.2803464,820.7574252,29,20,1,EK000537.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
141,1818.267151,596.2276106,32,40,1,EK000541.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
141,1766.144159,880.8993399,33,20,1,EK000541.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
143,2207.184866,716.5114399,30,40,1,EK000543.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
143,2187.137561,941.0412545,31,20,1,EK000543.JPG,F:\Stills\PNGSV\OCGSV10Stills\,OCGSV10,B140711140,OCGSV10Stills,2848,2136,B14
0,-29.68423861,282.0689984,0,Da,1,a(015)_01.jpeg,F:\Stills\PNGSV\OCGSV11Stills\,OCGSV11,B1209X38X,OCGSV11Stills,720,480,B12
22,830.7878717,349.7043608,1,Mt,1,a(175)_01.jpeg,F:\Stills\PNGSV\OCGSV11Stills\,OCGSV11,B1209X38X,OCGSV11Stills,720,480,B12
22,818.7638073,351.2073688,2,Mt,6,a(175)_01.jpeg,F:\Stills\PNGSV\OCGSV11Stills\,OCGSV11,B1209X38X,OCGSV11Stills,720,480,B12
28,803.7337267,349.7043608,2,Mt,6,a(175)_07.jpeg,F:\Stills\PNGSV\OCGSV11Stills\,OCGSV11,B1209X38X,OCGSV11Stills,720,480,B12
31,713.5532436,348.2013527,2,Mt,6,a(175)_10.jpeg,F:\Stills\PNGSV\OCGSV11Stills\,OCGSV11,B1209X38X,OCGSV11Stills,720,480,B12
33,669.96601,334.6742802,2,Mt,6,a(175)_12.jpeg,F:\Stills\PNGSV\OCGSV11Stills\,OCGSV11,B1209X38X,OCGSV11Stills,720,480,B12
34,627.8817845,319.6441997,2,Mt,6,a(175)_13.jpeg,F:\Stills\PNGSV\OCGSV11Stills\,OCGSV11,B1209X38X,OCGSV11Stills,720,480,B12
